,Time,Year,Month,Day,Period,Weekday,is_holiday,is_weekend,Mean Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Total Trips,Member Trips,Casual Trips,Mean Trip Duration (sec)
179,2017-02-05,2017,2,5,5,6,False,True,-0.7,-7.280000000000001,61.4,29.6,24.6,16.1,100.63,Clear,166,162,4,619.2650602409639
180,2017-02-06,2017,2,6,1,0,False,False,-2.5,-9.683333333333334,58.16666666666666,29.6,11.5,16.099999999999998,100.91833333333334,Clear,42,40,2,643.2619047619048
181,2017-02-06,2017,2,6,2,0,False,False,-3.0,-7.649999999999999,70.75,12.666666666666666,7.0,16.1,101.065,Clear,322,318,4,637.360248447205
182,2017-02-06,2017,2,6,3,0,False,False,-0.5200000000000001,-7.639999999999999,58.8,21.8,18.2,16.1,100.924,Clear,457,443,14,586.8840262582057
183,2017-02-06,2017,2,6,4,0,False,False,1.075,-5.85,60.5,20.25,9.75,16.1,100.7,Clear,589,573,16,633.553480475382
184,2017-02-06,2017,2,6,5,0,False,False,0.96,-3.62,71.4,10.75,5.8,16.1,100.526,Clear,467,462,5,621.3790149892934
185,2017-02-07,2017,2,7,1,1,False,False,1.4500000000000002,-1.6000000000000003,80.33333333333333,6.0,28.5,16.099999999999998,100.23666666666666,Clear,41,41,0,516.9756097560976
186,2017-02-07,2017,2,7,2,1,False,False,0.975,-2.275,79.0,7.0,44.75,16.1,100.03,Clear,362,362,0,649.8149171270718
187,2017-02-07,2017,2,7,3,1,False,False,-0.48,-2.12,88.8,7.0,48.0,11.580000000000002,99.51,Clear,349,344,5,572.0343839541547
188,2017-02-07,2017,2,7,4,1,False,False,-0.375,-1.05,95.25,7.0,47.0,7.25,98.7025,Fog,125,119,6,654.128
189,2017-02-07,2017,2,7,5,1,False,False,1.06,0.72,97.6,7.0,13.6,9.32,98.194,Precipitation,112,109,3,725.9553571428571
190,2017-02-08,2017,2,8,1,2,False,False,3.616666666666667,1.15,84.33333333333333,26.666666666666668,29.666666666666668,14.483333333333334,98.61166666666666,Clear,34,33,1,664.5294117647059
191,2017-02-08,2017,2,8,2,2,False,False,0.275,-5.725,64.25,28.75,30.0,16.1,99.655,Clear,346,344,2,632.4421965317919
192,2017-02-08,2017,2,8,3,2,False,False,-0.52,-7.739999999999999,58.4,29.0,27.4,16.1,100.10800000000002,Clear,493,480,13,577.3002028397566
193,2017-02-08,2017,2,8,4,2,False,False,-2.125,-8.2,63.5,34.5,17.25,16.1,100.2425,Clear,522,516,6,629.2796934865901
194,2017-02-08,2017,2,8,5,2,False,False,-4.880000000000001,-10.98,62.6,33.8,20.6,16.1,100.404,Clear,449,444,5,606.9309576837417
195,2017-02-09,2017,2,9,1,3,False,False,-7.983333333333333,-15.1,57.0,33.833333333333336,16.0,16.099999999999998,100.42333333333332,Clear,38,37,1,624.6052631578947
196,2017-02-09,2017,2,9,2,3,False,False,-10.4,-18.5,52.0,25.5,13.25,16.1,100.6475,Clear,291,289,2,624.9896907216495
197,2017-02-09,2017,2,9,3,3,False,False,-6.6,-16.6,45.6,30.2,13.4,16.1,100.692,Clear,394,390,4,565.0253807106599
198,2017-02-09,2017,2,9,4,3,False,False,-4.425,-15.15,43.5,27.5,22.5,16.1,100.7525,Clear,476,472,4,598.9747899159664
199,2017-02-09,2017,2,9,5,3,False,False,-6.140000000000001,-11.96,63.8,27.2,30.8,16.1,100.944,Clear,365,362,3,600.8958904109589
200,2017-02-10,2017,2,10,1,4,False,False,-6.066666666666667,-11.833333333333334,64.16666666666667,26.666666666666668,32.833333333333336,16.099999999999998,101.21166666666666,Clear,40,39,1,581.425
201,2017-02-10,2017,2,10,2,4,False,False,-5.800000000000001,-11.15,66.25,25.75,31.5,16.1,101.4425,Clear,312,310,2,615.0833333333334
202,2017-02-10,2017,2,10,3,4,False,False,-4.58,-10.02,66.2,23.2,25.0,13.360000000000005,101.318,Clear,457,452,5,558.9715536105033
203,2017-02-10,2017,2,10,4,4,False,False,-3.775,-5.5,87.75,17.5,23.75,1.7,100.6625,Precipitation,147,147,0,720.7210884353741
204,2017-02-10,2017,2,10,5,4,False,False,-1.5799999999999996,-5.5600000000000005,75.0,18.0,23.2,13.28,100.14,Clear,87,86,1,744.8390804597701
205,2017-02-11,2017,2,11,1,5,False,True,0.0666666666666667,-5.183333333333334,67.83333333333333,23.666666666666668,16.833333333333332,16.099999999999998,99.82333333333334,Clear,39,39,0,643.1538461538462
206,2017-02-11,2017,2,11,2,5,False,True,-0.425,-4.625,73.25,28.75,12.25,16.1,100.025,Clear,26,26,0,526.8461538461538
207,2017-02-11,2017,2,11,3,5,False,True,2.44,-1.96,72.8,27.6,13.0,15.78,100.344,Clear,216,202,14,607.7962962962963
208,2017-02-11,2017,2,11,4,5,False,True,2.95,-0.775,76.5,12.75,11.75,16.1,100.5825,Clear,240,230,10,626.275
209,2017-02-11,2017,2,11,5,5,False,True,1.98,-0.6199999999999999,82.8,7.6,12.0,16.1,100.844,Clear,178,170,8,659.438202247191
210,2017-02-12,2017,2,12,1,6,False,True,-0.4833333333333333,-1.65,91.83333333333331,7.166666666666667,32.166666666666664,13.816666666666668,100.73666666666666,Clear,53,52,1,616.0188679245283
211,2017-02-12,2017,2,12,2,6,False,True,-2.7,-3.6,93.5,5.5,26.75,5.425,100.305,Precipitation,9,8,1,501.6666666666667
212,2017-02-12,2017,2,12,3,6,False,True,-2.24,-3.54,91.0,24.75,10.0,2.04,99.922,Precipitation,44,42,2,757.75
213,2017-02-12,2017,2,12,4,6,False,True,-0.4000000000000001,-1.475,92.5,22.0,15.0,10.05,99.6325,Precipitation,38,36,2,765.2894736842105
214,2017-02-12,2017,2,12,5,6,False,True,1.04,-2.32,78.8,28.2,36.4,14.5,99.718,Precipitation,48,48,0,639.5833333333334
215,2017-02-13,2017,2,13,1,0,False,False,-0.6666666666666666,-5.633333333333333,69.16666666666667,28.83333333333333,35.5,16.099999999999998,100.30166666666666,Clear,13,13,0,665.1538461538462
216,2017-02-13,2017,2,13,2,0,False,False,-2.225,-8.15,64.0,29.25,27.5,16.1,100.87,Precipitation,121,121,0,673.3884297520661
217,2017-02-13,2017,2,13,3,0,False,False,-2.56,-8.66,63.2,29.8,27.6,16.1,101.13,Clear,240,239,1,671.5666666666667
218,2017-02-13,2017,2,13,4,0,False,False,-1.15,-7.5,62.25,30.0,18.25,16.1,101.0125,Clear,322,320,2,667.7857142857143
219,2017-02-13,2017,2,13,5,0,False,False,-1.96,-6.5,71.4,26.0,13.4,16.1,100.872,Clear,270,268,2,696.2444444444444
220,2017-02-14,2017,2,14,1,1,False,False,-1.4166666666666667,-4.166666666666667,81.83333333333333,23.8,15.833333333333334,16.099999999999998,100.39666666666666,Clear,22,21,1,738.4090909090909
221,2017-02-14,2017,2,14,2,1,False,False,1.15,-1.5750000000000002,82.0,20.75,25.0,16.1,99.8975,Clear,246,245,1,632.6138211382114
222,2017-02-14,2017,2,14,3,1,False,False,2.8200000000000003,-0.98,76.2,22.0,23.6,16.1,99.478,Clear,424,418,6,613.3419811320755
223,2017-02-14,2017,2,14,4,1,False,False,3.45,-0.225,77.0,23.75,22.5,16.1,99.235,Clear,475,473,2,655.0063157894737
224,2017-02-14,2017,2,14,5,1,False,False,2.68,0.8800000000000001,87.8,23.0,16.0,16.1,99.146,Clear,333,330,3,654.7387387387388
225,2017-02-15,2017,2,15,1,2,False,False,1.8166666666666669,-0.6,84.33333333333333,25.83333333333333,15.5,15.833333333333334,98.905,Clear,44,42,2,710.0681818181819
226,2017-02-15,2017,2,15,2,2,False,False,0.9,-3.5,72.5,28.5,16.25,16.1,98.9225,Clear,331,331,0,639.1027190332326
227,2017-02-15,2017,2,15,3,2,False,False,1.26,-3.9,68.8,29.4,23.4,16.1,99.006,Clear,425,422,3,594.3741176470588
228,2017-02-15,2017,2,15,4,2,False,False,-0.875,-6.35,66.5,30.75,26.0,16.1,99.225,Clear,499,495,4,630.8356713426854
229,2017-02-15,2017,2,15,5,2,False,False,-3.4799999999999995,-8.76,67.2,30.0,24.4,16.1,99.524,Clear,416,415,1,634.7403846153846
230,2017-02-16,2017,2,16,1,3,False,False,-5.866666666666667,-9.916666666666666,73.16666666666667,32.0,17.333333333333332,16.099999999999998,99.66833333333334,Clear,40,37,3,600.05
231,2017-02-16,2017,2,16,2,3,False,False,-8.375,-12.7,71.25,31.25,21.5,16.1,99.9525,Clear,288,288,0,599.7673611111111
232,2017-02-16,2017,2,16,3,3,False,False,-5.06,-11.8,59.6,31.8,22.0,16.1,100.124,Clear,369,365,4,562.0542005420054
233,2017-02-16,2017,2,16,4,3,False,False,-2.6500000000000004,-10.8,53.75,29.5,22.5,16.1,100.2025,Clear,463,456,7,649.0561555075594
234,2017-02-16,2017,2,16,5,3,False,False,-5.52,-10.6,67.6,30.0,16.0,16.1,100.44,Clear,351,347,4,625.7350427350427
235,2017-02-17,2017,2,17,1,4,False,False,-5.816666666666667,-10.116666666666667,72.0,31.0,8.333333333333334,16.099999999999998,100.51666666666664,Clear,39,38,1,674.2564102564103
236,2017-02-17,2017,2,17,2,4,False,False,-4.95,-9.25,72.0,27.0,6.25,16.1,100.445,Clear,280,277,3,597.6107142857143
237,2017-02-17,2017,2,17,3,4,False,False,-2.52,-7.540000000000001,68.6,17.25,6.8,16.1,100.388,Clear,444,430,14,581.2252252252252
238,2017-02-17,2017,2,17,4,4,False,False,-0.975,-5.3500000000000005,72.25,7.5,14.0,16.1,100.1825,Clear,504,499,5,613.281746031746
239,2017-02-17,2017,2,17,5,4,False,False,0.6,-3.06,76.6,8.8,14.0,16.1,99.982,Clear,286,284,2,627.6468531468531
240,2017-02-18,2017,2,18,1,5,False,True,0.25,-1.65,87.16666666666667,6.6,8.333333333333334,16.099999999999998,99.59333333333332,Clear,62,62,0,738.2096774193549
241,2017-02-18,2017,2,18,2,5,False,True,0.525,-1.2000000000000002,88.25,19.89462920633175,1.0,14.9,99.325,Clear,42,39,3,639.2142857142857
242,2017-02-18,2017,2,18,3,5,False,True,7.120000000000002,2.66,73.6,23.4,22.0,16.1,99.15,Clear,389,318,71,758.46529562982
243,2017-02-18,2017,2,18,4,5,False,True,12.1,3.5,55.5,27.5,25.0,16.1,99.2175,Clear,531,372,159,842.2994350282486
244,2017-02-18,2017,2,18,5,5,False,True,9.000000000000002,3.24,67.2,28.0,18.2,16.1,99.504,Clear,288,235,53,718.6354166666666
245,2017-02-19,2017,2,19,1,6,False,True,6.016666666666667,1.5333333333333332,73.0,29.166666666666668,10.333333333333334,16.099999999999998,99.76666666666664,Clear,75,60,15,675.7733333333333
246,2017-02-19,2017,2,19,2,6,False,True,3.525,1.5499999999999998,87.0,24.5,8.75,16.1,100.1375,Clear,37,33,4,676.2972972972973
247,2017-02-19,2017,2,19,3,6,False,True,10.68,2.3,57.2,26.0,22.4,16.1,100.292,Clear,460,306,154,845.4282608695652
248,2017-02-19,2017,2,19,4,6,False,True,10.5,0.825,51.25,31.0,21.5,16.1,100.555,Clear,621,346,275,939.7053140096618
249,2017-02-19,2017,2,19,5,6,False,True,5.6,-0.8800000000000001,63.2,32.2,11.4,16.1,101.03,Clear,263,177,86,721.9847908745247
250,2017-02-20,2017,2,20,1,0,True,False,3.5500000000000003,-1.4166666666666667,70.16666666666667,34.0,15.666666666666666,16.099999999999998,101.345,Clear,71,59,12,678.6197183098592
251,2017-02-20,2017,2,20,2,0,True,False,1.75,-4.05,65.5,4.0,13.0,16.1,101.8075,Clear,48,48,0,626.4583333333334
252,2017-02-20,2017,2,20,3,0,True,False,2.5800000000000005,-3.18,65.8,9.8,15.8,16.1,101.952,Clear,326,245,81,707.7852760736197
253,2017-02-20,2017,2,20,4,0,True,False,2.425,-2.7,69.0,10.5,13.5,16.1,101.9075,Clear,362,247,115,800.3453038674033
254,2017-02-20,2017,2,20,5,0,True,False,1.88,-4.2,64.4,8.2,20.8,16.1,101.808,Clear,188,178,10,532.7978723404256
255,2017-02-21,2017,2,21,1,1,False,False,1.95,-4.733333333333333,61.333333333333336,8.0,29.83333333333333,16.099999999999998,101.375,Clear,40,40,0,510.725
256,2017-02-21,2017,2,21,2,1,False,False,2.375,-1.5,75.5,7.0,23.5,16.1,100.96,Clear,423,418,5,659.3853427895981
257,2017-02-21,2017,2,21,3,1,False,False,3.9,0.32,77.4,7.6,17.0,16.1,100.652,Clear,499,475,24,586.4749498997996
258,2017-02-21,2017,2,21,4,1,False,False,3.475,2.0,90.25,7.5,8.5,13.275,100.5,Clear,435,417,18,666.2689655172413
259,2017-02-21,2017,2,21,5,1,False,False,3.12,2.18,93.6,14.25,5.4,16.1,100.518,Clear,440,435,5,615.7727272727273
260,2017-02-22,2017,2,22,1,2,False,False,3.65,2.45,92.0,7.4,7.0,11.066666666666668,100.46166666666666,Clear,54,48,6,577.8888888888889
261,2017-02-22,2017,2,22,2,2,False,False,3.725,3.575,98.75,8.5,10.5,0.4,100.3925,Fog,432,427,5,657.011574074074
262,2017-02-22,2017,2,22,3,2,False,False,5.139999999999999,5.0,98.8,7.0,16.4,6.2,100.236,Clear,501,480,21,608.3433133732535
263,2017-02-22,2017,2,22,4,2,False,False,4.25,3.9,97.5,7.5,14.5,3.5250000000000004,99.995,Fog,700,678,22,687.9828571428571
264,2017-02-22,2017,2,22,5,2,False,False,4.880000000000001,4.0600000000000005,94.4,7.8,11.2,9.68,99.878,Fog,599,556,43,681.5158597662771
265,2017-02-23,2017,2,23,1,3,False,False,6.8166666666666655,6.183333333333334,95.66666666666669,19.89462920633175,1.3333333333333333,6.966666666666666,99.61333333333334,Fog,79,65,14,625.7848101265823
266,2017-02-23,2017,2,23,2,3,False,False,7.4,6.750000000000001,95.5,25.33333333333333,7.5,7.649999999999999,99.4325,Fog,467,456,11,696.4882226980728
267,2017-02-23,2017,2,23,3,3,False,False,10.4,7.08,82.2,23.8,20.8,12.260000000000002,99.432,Clear,651,600,51,676.9354838709677
268,2017-02-23,2017,2,23,4,3,False,False,13.1,5.5,60.0,30.5,28.5,16.1,99.8175,Clear,878,774,104,756.6059225512529
269,2017-02-23,2017,2,23,5,3,False,False,7.220000000000001,3.3200000000000003,76.2,26.4,12.2,16.1,100.232,Clear,578,539,39,704.9411764705883
270,2017-02-24,2017,2,24,1,4,False,False,5.25,1.9,78.83333333333333,9.0,13.833333333333334,16.099999999999998,100.27833333333332,Clear,96,91,5,601.46875
271,2017-02-24,2017,2,24,2,4,False,False,4.25,2.875,90.75,6.5,32.25,16.1,100.02,Clear,204,199,5,652.2941176470588
272,2017-02-24,2017,2,24,3,4,False,False,3.9,2.9,93.2,6.8,35.2,16.1,99.742,Clear,361,339,22,575.6038781163435
273,2017-02-24,2017,2,24,4,4,False,False,4.175,3.35,94.25,6.5,33.5,15.3,99.57,Clear,579,555,24,657.252158894646
274,2017-02-24,2017,2,24,5,4,False,False,3.5,3.14,97.4,7.8,25.4,8.52,99.358,Fog,391,360,31,639.8465473145781
275,2017-02-25,2017,2,25,1,5,False,True,3.2500000000000004,3.083333333333333,98.66666666666669,6.833333333333333,24.166666666666668,7.183333333333334,99.07,Precipitation,85,78,7,660.6235294117647
276,2017-02-25,2017,2,25,2,5,False,True,5.275,5.175,99.0,12.25,10.75,4.1,98.7625,Fog,43,42,1,507.13953488372096
277,2017-02-25,2017,2,25,3,5,False,True,7.039999999999999,2.26,72.6,24.8,28.0,16.1,98.912,Clear,430,377,53,643.1674418604651
278,2017-02-25,2017,2,25,4,5,False,True,3.7,-3.925,57.5,27.25,42.75,16.1,99.2,Clear,427,371,56,680.9859484777518
279,2017-02-25,2017,2,25,5,5,False,True,0.3800000000000001,-6.320000000000001,61.0,26.2,35.6,16.1,99.8,Clear,242,225,17,559.4710743801653
280,2017-02-26,2017,2,26,1,6,False,True,-1.9333333333333336,-8.983333333333333,58.833333333333336,27.5,28.83333333333333,15.566666666666668,100.24833333333332,Clear,79,75,4,601.4556962025316
281,2017-02-26,2017,2,26,2,6,False,True,-1.65,-7.225,66.25,25.5,26.5,16.1,100.6475,Precipitation,27,25,2,669.2962962962963
282,2017-02-26,2017,2,26,3,6,False,True,0.5,-7.42,55.6,24.4,28.8,16.1,100.85,Clear,298,271,27,617.9630872483222
283,2017-02-26,2017,2,26,4,6,False,True,1.95,-6.0,56.0,21.5,37.25,16.1,100.7625,Clear,336,311,25,685.889880952381
284,2017-02-26,2017,2,26,5,6,False,True,2.16,-3.58,66.0,22.0,34.6,16.1,100.782,Clear,210,202,8,557.9857142857143
285,2017-02-27,2017,2,27,1,0,False,False,3.5500000000000003,-2.2500000000000004,65.83333333333333,23.166666666666668,29.166666666666668,16.099999999999998,100.85666666666668,Clear,41,39,2,640.829268292683
286,2017-02-27,2017,2,27,2,0,False,False,3.325,-1.6750000000000005,69.75,24.25,25.25,16.1,101.185,Clear,429,423,6,691.5524475524476
287,2017-02-27,2017,2,27,3,0,False,False,7.3,-1.08,56.0,24.6,20.8,16.1,101.372,Clear,500,482,18,596.622
288,2017-02-27,2017,2,27,4,0,False,False,8.975,-4.775,37.75,27.25,18.75,16.1,101.4125,Clear,724,686,38,649.3494475138122
289,2017-02-27,2017,2,27,5,0,False,False,4.68,-2.0,62.6,14.5,9.2,16.1,101.554,Clear,588,560,28,647.093537414966
290,2017-02-28,2017,2,28,1,1,False,False,2.783333333333333,0.0833333333333333,82.66666666666667,8.4,7.0,16.099999999999998,101.58166666666666,Clear,56,53,3,740.3928571428571
291,2017-02-28,2017,2,28,2,1,False,False,2.925,1.45,90.0,7.25,15.5,13.7,101.4175,Clear,527,520,7,680.6944971537002
292,2017-02-28,2017,2,28,3,1,False,False,5.079999999999999,2.46,83.4,7.2,20.6,16.1,100.998,Clear,611,582,29,599.6563011456628
293,2017-02-28,2017,2,28,4,1,False,False,5.7250000000000005,3.175,83.5,7.25,21.75,16.1,100.37,Clear,738,718,20,659.8563685636857
294,2017-02-28,2017,2,28,5,1,False,False,7.4,4.48,82.0,7.75,10.6,16.1,99.926,Clear,545,534,11,617.6293577981652
295,2017-03-01,2017,3,1,1,2,False,False,7.966666666666666,7.483333333333334,96.66666666666669,6.75,8.666666666666666,4.516666666666667,99.2,Precipitation,46,43,3,562.195652173913
296,2017-03-01,2017,3,1,2,2,False,False,7.85,7.75,99.0,20.666666666666668,9.0,5.2250000000000005,98.595,Precipitation,318,313,5,655.374213836478
297,2017-03-01,2017,3,1,3,2,False,False,8.1,7.159999999999999,93.6,20.8,23.0,16.1,98.35,Clear,612,594,18,589.8807189542483
298,2017-03-01,2017,3,1,4,2,False,False,8.4,6.75,89.25,22.0,28.25,15.3,98.08,Clear,550,539,11,647.0727272727273
299,2017-03-01,2017,3,1,5,2,False,False,5.380000000000001,1.3199999999999998,75.0,26.6,41.0,16.1,98.472,Clear,456,447,9,624.438596491228
300,2017-03-02,2017,3,2,1,3,False,False,-4.1000000000000005,-10.883333333333336,59.5,28.666666666666668,39.333333333333336,16.099999999999998,99.44,Clear,39,37,2,656.5384615384615
301,2017-03-02,2017,3,2,2,3,False,False,-5.800000000000001,-12.1,61.5,29.75,27.5,16.1,100.36,Clear,313,310,3,634.4792332268371
302,2017-03-02,2017,3,2,3,3,False,False,-3.3600000000000003,-12.54,49.6,28.8,28.4,15.460000000000004,100.794,Clear,445,434,11,563.0606741573034
303,2017-03-02,2017,3,2,4,3,False,False,-2.2,-12.65,45.0,29.0,26.5,16.1,100.9825,Clear,585,563,22,640.2717948717949
304,2017-03-02,2017,3,2,5,3,False,False,-4.76,-12.68,54.4,30.4,24.2,16.1,101.34199999999998,Clear,403,397,6,633.5880893300248
305,2017-03-03,2017,3,3,1,4,False,False,-5.133333333333334,-10.733333333333334,65.16666666666667,28.166666666666668,11.0,16.099999999999998,101.355,Clear,56,54,2,556.4642857142857
306,2017-03-03,2017,3,3,2,4,False,False,-4.6,-10.35,65.25,29.0,22.0,16.1,101.425,Clear,295,290,5,629.6135593220339
307,2017-03-03,2017,3,3,3,4,False,False,-5.84,-15.56,47.4,32.4,27.0,14.820000000000002,101.86,Clear,452,435,17,558.6924778761062
308,2017-03-03,2017,3,3,4,4,False,False,-6.625,-17.9,41.25,31.75,31.75,14.500000000000002,102.19,Clear,468,457,11,621.1346153846154
309,2017-03-03,2017,3,3,5,4,False,False,-7.74,-15.999999999999996,52.4,30.2,15.8,16.1,102.404,Clear,288,279,9,637.3368055555555
310,2017-03-04,2017,3,4,1,5,False,True,-7.633333333333334,-12.133333333333333,70.5,29.83333333333333,17.833333333333332,15.566666666666668,102.465,Precipitation,50,50,0,572.44
311,2017-03-04,2017,3,4,2,5,False,True,-10.775,-19.35,50.0,26.0,17.25,16.1,102.8875,Clear,41,39,2,477.0
312,2017-03-04,2017,3,4,3,5,False,True,-9.08,-21.76,35.8,25.4,16.8,16.1,103.144,Clear,249,230,19,591.1244979919679
313,2017-03-04,2017,3,4,4,5,False,True,-6.775,-21.725,30.0,17.0,14.5,16.1,103.0575,Clear,263,227,36,702.2623574144486
314,2017-03-04,2017,3,4,5,5,False,True,-8.559999999999999,-21.4,35.4,22.0,12.6,16.1,103.12,Clear,158,153,5,584.5822784810126
315,2017-03-05,2017,3,5,1,6,False,True,-9.416666666666666,-18.48333333333333,49.16666666666666,4.166666666666667,11.666666666666666,16.099999999999998,103.17333333333332,Clear,45,42,3,639.4888888888889
316,2017-03-05,2017,3,5,2,6,False,True,-7.375,-12.35,68.25,6.0,20.75,16.1,103.0725,Clear,37,37,0,511.1081081081081
317,2017-03-05,2017,3,5,3,6,False,True,-4.6,-9.92,66.6,9.6,22.6,16.1,102.876,Clear,202,197,5,592.2524752475248
318,2017-03-05,2017,3,5,4,6,False,True,-3.0250000000000004,-8.95,63.75,8.5,25.25,16.1,102.4875,Clear,255,247,8,589.1647058823529
319,2017-03-05,2017,3,5,5,6,False,True,-1.14,-7.019999999999999,64.6,8.8,26.8,16.1,102.134,Clear,161,154,7,519.6024844720497
320,2017-03-06,2017,3,6,1,0,False,False,0.4333333333333333,-4.8500000000000005,67.66666666666667,8.5,20.5,16.099999999999998,101.81333333333332,Clear,37,36,1,491.0810810810811
321,2017-03-06,2017,3,6,2,0,False,False,1.775,-2.6,72.75,7.25,27.5,16.1,101.5825,Clear,439,431,8,680.9430523917996
322,2017-03-06,2017,3,6,3,0,False,False,3.54,-0.52,74.8,7.2,24.6,16.1,101.416,Clear,554,539,15,572.6101083032491
323,2017-03-06,2017,3,6,4,0,False,False,3.225,0.475,82.25,7.25,25.0,16.1,101.175,Clear,722,702,20,682.2423822714682
324,2017-03-06,2017,3,6,5,0,False,False,4.22,1.4600000000000002,82.4,8.4,15.8,14.18,101.01000000000002,Clear,471,462,9,616.3205944798301
325,2017-03-07,2017,3,7,1,1,False,False,5.733333333333333,5.466666666666668,98.0,7.5,12.0,3.35,100.61833333333334,Precipitation,59,57,2,603.6779661016949
326,2017-03-07,2017,3,7,2,1,False,False,6.6,6.5,99.0,8.75,9.75,4.775,100.34,Precipitation,153,149,4,600.5751633986928
327,2017-03-07,2017,3,7,3,1,False,False,7.1,6.540000000000001,96.4,17.0,9.8,14.160000000000002,100.078,Precipitation,346,336,10,574.4306358381502
328,2017-03-07,2017,3,7,4,1,False,False,7.025,6.375,95.5,22.25,18.75,14.5,99.9225,Clear,494,479,15,649.9028340080972
329,2017-03-07,2017,3,7,5,1,False,False,7.24,3.94,79.8,25.2,18.0,16.1,100.114,Precipitation,310,308,2,611.9258064516129
330,2017-03-08,2017,3,8,1,2,False,False,4.249999999999999,0.4166666666666667,76.33333333333333,23.166666666666668,15.0,16.099999999999998,100.28000000000002,Clear,68,65,3,599.1323529411765
331,2017-03-08,2017,3,8,2,2,False,False,4.15,0.45,77.0,22.0,26.0,16.1,100.1025,Clear,509,501,8,680.8094302554027
332,2017-03-08,2017,3,8,3,2,False,False,8.02,-2.26,49.0,23.2,53.0,16.1,99.664,Clear,606,581,25,615.0247524752475
333,2017-03-08,2017,3,8,4,2,False,False,8.174999999999999,-6.5,34.75,27.0,52.75,16.1,99.6175,Clear,680,660,20,638.3014705882352
334,2017-03-08,2017,3,8,5,2,False,False,4.66,-6.459999999999999,44.4,27.8,33.8,16.1,100.038,Clear,525,512,13,594.3733333333333
335,2017-03-09,2017,3,9,1,3,False,False,1.0166666666666666,-7.783333333333332,52.333333333333336,29.0,27.166666666666668,16.099999999999998,100.47666666666667,Clear,56,55,1,575.0535714285714
336,2017-03-09,2017,3,9,2,3,False,False,-0.4,-8.55,54.5,28.5,25.75,16.1,100.8425,Clear,429,425,4,654.6177156177156
337,2017-03-09,2017,3,9,3,3,False,False,2.3,-8.84,43.8,27.4,27.4,16.1,100.97,Clear,541,532,9,564.3826247689464
338,2017-03-09,2017,3,9,4,3,False,False,2.75,-8.875,42.25,28.5,25.0,16.1,100.90500000000002,Clear,670,635,35,654.2313432835821
